"","name","result_results","technical_results","series_bakers","series_bakes","series_results","episode_bakes","episode_results","age_bakers","occupation_bakers","hometown_bakers","signature_bakes","stopper_bakes"
"2943","Kate","IN",4,8,5,5,7,2,29,"Health and safety inspector","Merseyside","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"2944","Kate","IN",4,8,5,7,7,1,29,"Health and safety inspector","Merseyside","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"2945","Kate","IN",4,8,5,8,7,9,29,"Health and safety inspector","Merseyside","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"2946","Kate","IN",4,8,7,5,1,2,29,"Health and safety inspector","Merseyside","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"2947","Kate","IN",4,8,7,7,1,1,29,"Health and safety inspector","Merseyside","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"2948","Kate","IN",4,8,7,8,1,9,29,"Health and safety inspector","Merseyside","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"2949","Kate","IN",4,8,7,5,2,2,29,"Health and safety inspector","Merseyside","""A Biscuit for the Broads""","""I Promise I will do my best"""
"2950","Kate","IN",4,8,7,7,2,1,29,"Health and safety inspector","Merseyside","""A Biscuit for the Broads""","""I Promise I will do my best"""
"2951","Kate","IN",4,8,7,8,2,9,29,"Health and safety inspector","Merseyside","""A Biscuit for the Broads""","""I Promise I will do my best"""
"2952","Kate","IN",4,8,7,5,3,2,29,"Health and safety inspector","Merseyside","Cobbled Loaf","The Corn Maiden"
"2953","Kate","IN",4,8,7,7,3,1,29,"Health and safety inspector","Merseyside","Cobbled Loaf","The Corn Maiden"
"2954","Kate","IN",4,8,7,8,3,9,29,"Health and safety inspector","Merseyside","Cobbled Loaf","The Corn Maiden"
"2955","Kate","IN",4,8,7,5,4,2,29,"Health and safety inspector","Merseyside","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"2956","Kate","IN",4,8,7,7,4,1,29,"Health and safety inspector","Merseyside","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"2957","Kate","IN",4,8,7,8,4,9,29,"Health and safety inspector","Merseyside","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"2958","Kate","IN",4,8,8,5,1,2,29,"Health and safety inspector","Merseyside","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"2959","Kate","IN",4,8,8,7,1,1,29,"Health and safety inspector","Merseyside","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"2960","Kate","IN",4,8,8,8,1,9,29,"Health and safety inspector","Merseyside","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"2961","Kate","IN",4,8,8,5,2,2,29,"Health and safety inspector","Merseyside","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"2962","Kate","IN",4,8,8,7,2,1,29,"Health and safety inspector","Merseyside","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"2963","Kate","IN",4,8,8,8,2,9,29,"Health and safety inspector","Merseyside","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"2964","Kate","IN",4,8,8,5,3,2,29,"Health and safety inspector","Merseyside","Blueberry Buns","'Kraken' Bread Sculpture"
"2965","Kate","IN",4,8,8,7,3,1,29,"Health and safety inspector","Merseyside","Blueberry Buns","'Kraken' Bread Sculpture"
"2966","Kate","IN",4,8,8,8,3,9,29,"Health and safety inspector","Merseyside","Blueberry Buns","'Kraken' Bread Sculpture"
"2967","Kate","IN",4,8,8,5,4,2,29,"Health and safety inspector","Merseyside","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"2968","Kate","IN",4,8,8,7,4,1,29,"Health and safety inspector","Merseyside","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"2969","Kate","IN",4,8,8,8,4,9,29,"Health and safety inspector","Merseyside","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"2970","Kate","IN",4,8,8,5,5,2,29,"Health and safety inspector","Merseyside","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"2971","Kate","IN",4,8,8,7,5,1,29,"Health and safety inspector","Merseyside","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"2972","Kate","IN",4,8,8,8,5,9,29,"Health and safety inspector","Merseyside","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"2973","Kate","IN",4,8,8,5,6,2,29,"Health and safety inspector","Merseyside","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"2974","Kate","IN",4,8,8,7,6,1,29,"Health and safety inspector","Merseyside","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"2975","Kate","IN",4,8,8,8,6,9,29,"Health and safety inspector","Merseyside","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"2976","Kate","IN",4,8,8,5,7,2,29,"Health and safety inspector","Merseyside","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"2977","Kate","IN",4,8,8,7,7,1,29,"Health and safety inspector","Merseyside","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"2978","Kate","IN",4,8,8,8,7,9,29,"Health and safety inspector","Merseyside","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"2979","Kate","IN",4,8,8,5,8,2,29,"Health and safety inspector","Merseyside","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"2980","Kate","IN",4,8,8,7,8,1,29,"Health and safety inspector","Merseyside","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"2981","Kate","IN",4,8,8,8,8,9,29,"Health and safety inspector","Merseyside","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"2982","Kate","IN",4,8,8,5,9,2,29,"Health and safety inspector","Merseyside","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"2983","Kate","IN",4,8,8,7,9,1,29,"Health and safety inspector","Merseyside","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"2984","Kate","IN",4,8,8,8,9,9,29,"Health and safety inspector","Merseyside","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"2985","Kate","IN",4,8,8,5,10,2,29,"Health and safety inspector","Merseyside","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"2986","Kate","IN",4,8,8,7,10,1,29,"Health and safety inspector","Merseyside","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"2987","Kate","IN",4,8,8,8,10,9,29,"Health and safety inspector","Merseyside","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"2988","Kate","IN",5,7,5,8,1,6,37,"Nurse","Brooke, Norfolk","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"2989","Kate","IN",5,7,5,8,2,6,37,"Nurse","Brooke, Norfolk","Parmesan and Apple Biscuits","Tea Time"
"2990","Kate","IN",5,7,5,8,3,6,37,"Nurse","Brooke, Norfolk","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"2991","Kate","IN",5,7,5,8,4,6,37,"Nurse","Brooke, Norfolk","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"2992","Kate","IN",5,7,5,8,5,6,37,"Nurse","Brooke, Norfolk","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"2993","Kate","IN",5,7,5,8,6,6,37,"Nurse","Brooke, Norfolk","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"2994","Kate","IN",5,7,5,8,7,6,37,"Nurse","Brooke, Norfolk","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"2995","Kate","IN",5,7,7,8,1,6,37,"Nurse","Brooke, Norfolk","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"2996","Kate","IN",5,7,7,8,2,6,37,"Nurse","Brooke, Norfolk","""A Biscuit for the Broads""","""I Promise I will do my best"""
"2997","Kate","IN",5,7,7,8,3,6,37,"Nurse","Brooke, Norfolk","Cobbled Loaf","The Corn Maiden"
"2998","Kate","IN",5,7,7,8,4,6,37,"Nurse","Brooke, Norfolk","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"2999","Kate","IN",5,7,8,8,1,6,37,"Nurse","Brooke, Norfolk","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3000","Kate","IN",5,7,8,8,2,6,37,"Nurse","Brooke, Norfolk","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"3001","Kate","IN",5,7,8,8,3,6,37,"Nurse","Brooke, Norfolk","Blueberry Buns","'Kraken' Bread Sculpture"
"3002","Kate","IN",5,7,8,8,4,6,37,"Nurse","Brooke, Norfolk","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"3003","Kate","IN",5,7,8,8,5,6,37,"Nurse","Brooke, Norfolk","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"3004","Kate","IN",5,7,8,8,6,6,37,"Nurse","Brooke, Norfolk","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"3005","Kate","IN",5,7,8,8,7,6,37,"Nurse","Brooke, Norfolk","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"3006","Kate","IN",5,7,8,8,8,6,37,"Nurse","Brooke, Norfolk","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"3007","Kate","IN",5,7,8,8,9,6,37,"Nurse","Brooke, Norfolk","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"3008","Kate","IN",5,7,8,8,10,6,37,"Nurse","Brooke, Norfolk","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"3009","Kate","IN",5,5,5,8,1,6,41,"Furniture Restorer","Brighton, East Sussex","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"3010","Kate","IN",5,5,5,8,2,6,41,"Furniture Restorer","Brighton, East Sussex","Parmesan and Apple Biscuits","Tea Time"
"3011","Kate","IN",5,5,5,8,3,6,41,"Furniture Restorer","Brighton, East Sussex","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"3012","Kate","IN",5,5,5,8,4,6,41,"Furniture Restorer","Brighton, East Sussex","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"3013","Kate","IN",5,5,5,8,5,6,41,"Furniture Restorer","Brighton, East Sussex","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"3014","Kate","IN",5,5,5,8,6,6,41,"Furniture Restorer","Brighton, East Sussex","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"3015","Kate","IN",5,5,5,8,7,6,41,"Furniture Restorer","Brighton, East Sussex","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"3016","Kate","IN",5,5,7,8,1,6,41,"Furniture Restorer","Brighton, East Sussex","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"3017","Kate","IN",5,5,7,8,2,6,41,"Furniture Restorer","Brighton, East Sussex","""A Biscuit for the Broads""","""I Promise I will do my best"""
"3018","Kate","IN",5,5,7,8,3,6,41,"Furniture Restorer","Brighton, East Sussex","Cobbled Loaf","The Corn Maiden"
"3019","Kate","IN",5,5,7,8,4,6,41,"Furniture Restorer","Brighton, East Sussex","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"3020","Kate","IN",5,5,8,8,1,6,41,"Furniture Restorer","Brighton, East Sussex","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3021","Kate","IN",5,5,8,8,2,6,41,"Furniture Restorer","Brighton, East Sussex","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"3022","Kate","IN",5,5,8,8,3,6,41,"Furniture Restorer","Brighton, East Sussex","Blueberry Buns","'Kraken' Bread Sculpture"
"3023","Kate","IN",5,5,8,8,4,6,41,"Furniture Restorer","Brighton, East Sussex","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"3024","Kate","IN",5,5,8,8,5,6,41,"Furniture Restorer","Brighton, East Sussex","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"3025","Kate","IN",5,5,8,8,6,6,41,"Furniture Restorer","Brighton, East Sussex","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"3026","Kate","IN",5,5,8,8,7,6,41,"Furniture Restorer","Brighton, East Sussex","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"3027","Kate","IN",5,5,8,8,8,6,41,"Furniture Restorer","Brighton, East Sussex","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"3028","Kate","IN",5,5,8,8,9,6,41,"Furniture Restorer","Brighton, East Sussex","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"3029","Kate","IN",5,5,8,8,10,6,41,"Furniture Restorer","Brighton, East Sussex","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"3030","Kate","IN",5,8,5,8,1,6,29,"Health and safety inspector","Merseyside","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"3031","Kate","IN",5,8,5,8,2,6,29,"Health and safety inspector","Merseyside","Parmesan and Apple Biscuits","Tea Time"
"3032","Kate","IN",5,8,5,8,3,6,29,"Health and safety inspector","Merseyside","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"3033","Kate","IN",5,8,5,8,4,6,29,"Health and safety inspector","Merseyside","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"3034","Kate","IN",5,8,5,8,5,6,29,"Health and safety inspector","Merseyside","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"3035","Kate","IN",5,8,5,8,6,6,29,"Health and safety inspector","Merseyside","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"3036","Kate","IN",5,8,5,8,7,6,29,"Health and safety inspector","Merseyside","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"3037","Kate","IN",5,8,7,8,1,6,29,"Health and safety inspector","Merseyside","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"3038","Kate","IN",5,8,7,8,2,6,29,"Health and safety inspector","Merseyside","""A Biscuit for the Broads""","""I Promise I will do my best"""
"3039","Kate","IN",5,8,7,8,3,6,29,"Health and safety inspector","Merseyside","Cobbled Loaf","The Corn Maiden"
"3040","Kate","IN",5,8,7,8,4,6,29,"Health and safety inspector","Merseyside","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"3041","Kate","IN",5,8,8,8,1,6,29,"Health and safety inspector","Merseyside","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3042","Kate","IN",5,8,8,8,2,6,29,"Health and safety inspector","Merseyside","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"3043","Kate","IN",5,8,8,8,3,6,29,"Health and safety inspector","Merseyside","Blueberry Buns","'Kraken' Bread Sculpture"
"3044","Kate","IN",5,8,8,8,4,6,29,"Health and safety inspector","Merseyside","Salted Bay Caramel Millionaire Shortbreads","Sticky Toffee Apple Caramel Cake"
"3045","Kate","IN",5,8,8,8,5,6,29,"Health and safety inspector","Merseyside","'Mr Darcy's Steamy Lake Scene' Steamed School Pudding","'My Great Great Nan's' Raspberry Trifle Terrine"
"3046","Kate","IN",5,8,8,8,6,6,29,"Health and safety inspector","Merseyside","'Vegetarian Pie Faces' Decorative Pies","Potato Curry Pie with Mango & Chilli Glaze"
"3047","Kate","IN",5,8,8,8,7,6,29,"Health and safety inspector","Merseyside","'Happy Hour' Cocktail Cannoli","'Flavour Fusion' Sfogliatelle"
"3048","Kate","IN",5,8,8,8,8,6,29,"Health and safety inspector","Merseyside","Burrito Bedfordshire Clangers","'Liver Building Turret' Savoy Cake"
"3049","Kate","IN",5,8,8,8,9,6,29,"Health and safety inspector","Merseyside","Bellini and Valencian Orange Choux Buns","'Rainbow' Meringue Centrepiece"
"3050","Kate","IN",5,8,8,8,10,6,29,"Health and safety inspector","Merseyside","Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet"
"3051","Kate","IN",6,7,5,5,1,1,37,"Nurse","Brooke, Norfolk","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"3052","Kate","IN",6,7,5,5,1,6,37,"Nurse","Brooke, Norfolk","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"3053","Kate","IN",6,7,5,8,1,7,37,"Nurse","Brooke, Norfolk","Red Velvet and White Chocolate Swiss Roll","Mini Tiered Victoria Sponges"
"3054","Kate","IN",6,7,5,5,2,1,37,"Nurse","Brooke, Norfolk","Parmesan and Apple Biscuits","Tea Time"
"3055","Kate","IN",6,7,5,5,2,6,37,"Nurse","Brooke, Norfolk","Parmesan and Apple Biscuits","Tea Time"
"3056","Kate","IN",6,7,5,8,2,7,37,"Nurse","Brooke, Norfolk","Parmesan and Apple Biscuits","Tea Time"
"3057","Kate","IN",6,7,5,5,3,1,37,"Nurse","Brooke, Norfolk","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"3058","Kate","IN",6,7,5,5,3,6,37,"Nurse","Brooke, Norfolk","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"3059","Kate","IN",6,7,5,8,3,7,37,"Nurse","Brooke, Norfolk","Orange and Cardamom Rye Bread Knots","Prosciutto, Olive and Coriander Bread"
"3060","Kate","IN",6,7,5,5,4,1,37,"Nurse","Brooke, Norfolk","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"3061","Kate","IN",6,7,5,5,4,6,37,"Nurse","Brooke, Norfolk","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"3062","Kate","IN",6,7,5,8,4,7,37,"Nurse","Brooke, Norfolk","Chocolate and Salted Caramel Molten Puddings","Pistachio, Raspberry and Chocolate Baked Alaska"
"3063","Kate","IN",6,7,5,5,5,1,37,"Nurse","Brooke, Norfolk","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"3064","Kate","IN",6,7,5,5,5,6,37,"Nurse","Brooke, Norfolk","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"3065","Kate","IN",6,7,5,8,5,7,37,"Nurse","Brooke, Norfolk","Rhubarb and Custard Tart","Rhubarb, Prune and Apple Pies"
"3066","Kate","IN",6,7,5,5,6,1,37,"Nurse","Brooke, Norfolk","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"3067","Kate","IN",6,7,5,5,6,6,37,"Nurse","Brooke, Norfolk","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"3068","Kate","IN",6,7,5,8,6,7,37,"Nurse","Brooke, Norfolk","Pecan, Chocolate and Sour Cherry Yeast Cake","Trio of Dobos Tortes"
"3069","Kate","IN",6,7,5,5,7,1,37,"Nurse","Brooke, Norfolk","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"3070","Kate","IN",6,7,5,5,7,6,37,"Nurse","Brooke, Norfolk","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"3071","Kate","IN",6,7,5,8,7,7,37,"Nurse","Brooke, Norfolk","Spinach and Paneer Spicy Samosa","Neapolitan & Lemon Meringue Éclairs"
"3072","Kate","IN",6,7,7,5,1,1,37,"Nurse","Brooke, Norfolk","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"3073","Kate","IN",6,7,7,5,1,6,37,"Nurse","Brooke, Norfolk","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"3074","Kate","IN",6,7,7,8,1,7,37,"Nurse","Brooke, Norfolk","Berry Best Apple and Bramble Drizzle Cake","One Swallow Does Not Make A Summer Cake"
"3075","Kate","IN",6,7,7,5,2,1,37,"Nurse","Brooke, Norfolk","""A Biscuit for the Broads""","""I Promise I will do my best"""
"3076","Kate","IN",6,7,7,5,2,6,37,"Nurse","Brooke, Norfolk","""A Biscuit for the Broads""","""I Promise I will do my best"""
"3077","Kate","IN",6,7,7,8,2,7,37,"Nurse","Brooke, Norfolk","""A Biscuit for the Broads""","""I Promise I will do my best"""
"3078","Kate","IN",6,7,7,5,3,1,37,"Nurse","Brooke, Norfolk","Cobbled Loaf","The Corn Maiden"
"3079","Kate","IN",6,7,7,5,3,6,37,"Nurse","Brooke, Norfolk","Cobbled Loaf","The Corn Maiden"
"3080","Kate","IN",6,7,7,8,3,7,37,"Nurse","Brooke, Norfolk","Cobbled Loaf","The Corn Maiden"
"3081","Kate","IN",6,7,7,5,4,1,37,"Nurse","Brooke, Norfolk","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"3082","Kate","IN",6,7,7,5,4,6,37,"Nurse","Brooke, Norfolk","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"3083","Kate","IN",6,7,7,8,4,7,37,"Nurse","Brooke, Norfolk","Christmas Dinner Compromise","Hot Cross Bunny Churros"
"3084","Kate","IN",6,7,8,5,1,1,37,"Nurse","Brooke, Norfolk","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3085","Kate","IN",6,7,8,5,1,6,37,"Nurse","Brooke, Norfolk","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3086","Kate","IN",6,7,8,8,1,7,37,"Nurse","Brooke, Norfolk","Moroccan Strawberry and Rose Cake","'Chocolate Terrarium' Cake"
"3087","Kate","IN",6,7,8,5,2,1,37,"Nurse","Brooke, Norfolk","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
"3088","Kate","IN",6,7,8,5,2,6,37,"Nurse","Brooke, Norfolk","Coconut Seashells for a Titanic Afternoon Tea","'Jungle' Game"
